smiles,inchikey,Metadata_JCP2022,ChEMBL_ID,ABCB1,ABL1,ADRA1D,ADRA2B,ADRB2,CA12,CA2,CA9,CACNA1H,CDK2,CHRM1,CHRM3,CHRM4,CNR1,CYP1A2,CYP2C19,CYP2C9,CYP2D6,CYP3A4,DRD2,DRD3,DRD4,EGFR,ESR1,FLT1,HRH1,HTR1A,HTR2A,HTR2B,HTR2C,HTR6,KCNH2,KDR,LCK,MCL1,OPRK1,PPARG,PTGS1,SIGMAR1,SLC6A2,SLC6A4
COc1cc2c(=Nc3ccc(NC(=O)c4ccccc4)cc3)[n-]cnc2cc1OCCC[NH+]1CCOCC1,UPJPUOXPZMXHAP,JCP2022_063654,CHEMBL202721,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
C[N+]1(O)CCN(C2=[NH+]c3cc(Cl)ccc3Nc3ccccc32)CC1,GAJYCGWBHYOPMT,JCP2022_063706,CHEMBL1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
COc1ccc(N2CC[NH+](C(CNC(=O)C3CCCCC3)c3cccnc3)CC2)cc1,OHRLLFQLPPBPMG,JCP2022_063873,CHEMBL1575007,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccncc1,OHULTBSHVBNCQY,JCP2022_063894,CHEMBL205114,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
O=C1c2cccnc2C(=O)[NH+]1Cc1ccc(F)cc1,OIMQYIQVDKKPOX,JCP2022_064015,CHEMBL1519997,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC[N+](C)(C)C,OIPILFWXSMYKGL,JCP2022_064036,CHEMBL667,,,,,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(N=c1[n-]nc(-c2ccncc2)s1)Nc1ccc(Cl)cc1,JAHVQMDIZACPCO,JCP2022_064047,CHEMBL1488371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
N=c1[n-]cnc2c1ncn2C1OC(CO)C(O)C1O,KBNMMSVPWARVDH,JCP2022_064052,CHEMBL11909,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2[n-]c(=NC(=O)C3CC3)sc12,DHUPVQGCEYWEFO,JCP2022_064143,CHEMBL3125890,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
C[NH+](Cc1cc(Br)cc(Br)c1N)C1CCCCC1,OJGDCBLYJGHCIH,JCP2022_064148,CHEMBL253376,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.0,0.0
Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21,OJZZJTLBYXHUSJ,JCP2022_064295,CHEMBL85194,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
CC(C)(C)c1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)cc1,OKSJPILHDREZGI,JCP2022_064428,CHEMBL1505687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
COc1cc(OC)cc(N(CC[NH2+]C(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,OLAHOMJCDNXHFI,JCP2022_064480,CHEMBL3545376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
C[NH+](C)CCCSC(N)=[NH2+],OLHQOJYVQUNWPL,JCP2022_064534,CHEMBL12344,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(N2CC[NH+](C(=O)C3CC[NH+](S(=O)(=O)c4cccc5nsnc45)CC3)CC2)c1,OLOAHCYFGSBAIV,JCP2022_064580,CHEMBL1567437,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,OLOOJGVNMBJLLR,JCP2022_064582,CHEMBL453805,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2[nH]cc(CC[NH2+]Cc3ccc(Cl)cc3)c2c1,OMHWFERWNDTMJH,JCP2022_064712,CHEMBL293932,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
C=CC(=O)Nc1cc2c(=Nc3ccc(F)c(Cl)c3)[n-]cnc2cc1OCCC[NH+]1CCOCC1,ROULJNNXWZWPSY,JCP2022_064843,CHEMBL31965,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,ONIQOQHATWINJY,JCP2022_064910,CHEMBL2105717,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,1.0,,,,,,,,
COc1ccc(C(=O)[NH+]2c3ccccc3CC2C)cc1OC,ONUZZMGFIJTAHF,JCP2022_064992,CHEMBL1408047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Cc1cnn(CCC(=O)[N-]NC(=S)Nc2cccc(Cl)c2)c1,KNCUQKSKJMCGQH,JCP2022_065003,CHEMBL1407380,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
CCCCC1(COC(=O)CCC(=O)[O-])C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,ONWXNHPOAGOMTG,JCP2022_065007,CHEMBL1414320,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CN2C(CSC(NC3CCCCC3)=[NH+]C3CCCCC3)=CSC2=[NH+]1,OOSUDWRRWZVFEB,JCP2022_065178,CHEMBL460491,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
CC[NH+](CC)C(=O)c1ccc(C2=CC3(CC[NH2+]CC3)Oc3cccc([O-])c32)cc1,OPIKUXLJQFYMSC,JCP2022_065274,CHEMBL494480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CC(C)n1cnc2c(=NCc3ccccc3)[n-]c(=NCCCO)[n-]c21,DUNQRTJFKPFISM,JCP2022_065333,CHEMBL83980,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)N=c1[n-]c2ccc(C(=O)c3ccccc3)cc2[n-]1,CVHJIACXRVJKCH,JCP2022_065384,CHEMBL685,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0
CCOc1ccc(NC(=O)C(C)Oc2ccccc2C(=O)Nc2ccc(C)c(Cl)c2)cc1,OQCXPRHQBVHGCH,JCP2022_065428,CHEMBL1523126,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C([O-])CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,OQDQIFQRNZIEEJ,JCP2022_065437,CHEMBL4091374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
C#Cc1ccc(S(N)(=O)=O)cc1,OQPUCENNUFNCQO,JCP2022_065514,CHEMBL272881,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1,OQQVFCKUDYMWGV,JCP2022_065525,CHEMBL333985,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cnccn1)[NH+](Cc1cccs1)C1(C(=O)NC2CCCCC2)CCCCC1,ORCCIKBWWBFJKS,JCP2022_065592,CHEMBL1493386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
O=c1ccc2ccc([O-])cc2o1,ORHBXUUXSCNDEV,JCP2022_065630,CHEMBL51628,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC1(C)CC(=O)NC(=O)C1,ORRZGUBHBVWWOP,JCP2022_065697,CHEMBL1214192,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cc([O-])cc(C)c1Cl,OSDLLIBGSJNGJE,JCP2022_065778,CHEMBL398440,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[n-]c34)cc1)CC2,WZMSAQUTFHATOI,JCP2022_065791,CHEMBL396298,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN=c1[n-]n2c3c(cnc2c1S(=O)(=O)c1ccccc1)C[NH+](C)CC3,PLRYHKFAYHEWTI,JCP2022_065806,CHEMBL2172186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
O=C1CSC(c2ccccn2)[NH+]1c1ccccc1,OSORQNPQHNSGNF,JCP2022_065857,CHEMBL1700296,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N=c2nc3c(c[n-]2)c(=O)n(-c2c(C)cccc2C)c2nc4ccccc4n32)cc(OC)c1OC,CIFIWAMFVZZSMF,JCP2022_065878,CHEMBL270777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
COC(=O)c1ccccc1[O-],OSWPMRLSEDHDFF,JCP2022_065913,CHEMBL108545,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CCN(CCCNC(=O)C1CC[NH+](S(=O)(=O)CC)CC1)c1cccc(C)c1,OTCYCVVFSWFDDX,JCP2022_065958,CHEMBL1323270,,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
N=c1[n-]c(=S)c2ncn(C3OC(CO)C(O)C3O)c2[n-]1,PAHARSDYOSAJSI,JCP2022_065961,CHEMBL119171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
O=C(NC1CC[NH+](Cc2ccccc2)CC1)c1cccc2ccccc12,OTJSLBRSNLJVPH,JCP2022_066010,CHEMBL229019,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
c1ccc(-c2nc(C[NH+]3CCN(c4ncccn4)CC3)c[n-]2)cc1,FDSYGIOMCFSUFO,JCP2022_066091,CHEMBL103772,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
CCC12C=CC[NH+]3CCC4(c5cc(Br)c(OC)cc5[NH+](C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,OTYOQSWRKXGMLS,JCP2022_066110,CHEMBL1334512,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)[N-]C(=O)[N-]N2CCCCCC2)cc1,RZRQSFCVDHYRIS,JCP2022_066147,CHEMBL817,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
FC(F)(F)c1cc(C(F)(F)F)c2ccc(Oc3ccccc3)nc2n1,OUGNNHQMDRPPEQ,JCP2022_066170,CHEMBL1560855,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[NH+]1CC[NH+](CCOc2cc(OC3CCOCC3)c3c(=Nc4c(Cl)ccc5c4OCO5)[n-]cnc3c2)CC1,WIFNXMKKWXEOCS,JCP2022_066196,CHEMBL217092,,1.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,
Cn1c(=O)c2cc(S(=O)(=O)NCCC(=O)NCCc3ccc(Cl)cc3)ccc2n(C)c1=O,OUONMTDOJGONIC,JCP2022_066221,CHEMBL1565258,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1cnc(CSc2c[n-]c(=NC(=O)C3CC[NH2+]CC3)s2)o1,OUSFTKFNBAZUKL,JCP2022_066250,CHEMBL296468,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,OUZWUKMCLIBBOG,JCP2022_066287,CHEMBL18,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC[NH+](CC)Cc1cc(N=c2cc[n-]c3cc(Cl)ccc23)ccc1[O-],ZEBHJSZRFZWHIM,JCP2022_066306,CHEMBL682,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(SCC(=O)N2c3ccccc3Sc3ccccc32)cc1,OVKDKTRSYHUXNE,JCP2022_066373,CHEMBL1371202,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CC[NH2+]CC1)c1[n-]ncc1NC(=O)c1c(Cl)cccc1Cl,CRCXNKDNHPIMHE,JCP2022_066413,CHEMBL445813,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,OWEGWHBOCFMBLP,JCP2022_066536,CHEMBL1437764,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
C[NH+]1CCC(OC(c2ccccc2)c2ccccc2)CC1,OWQUZNMMYNAXSL,JCP2022_066622,CHEMBL1492,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c(C(=O)CCC[NH+]2CCCC2)c(OC)c1,OWYLAEYXIQKAOL,JCP2022_066681,CHEMBL188921,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Cc1ccc(C(=O)[NH+]2CC[NH+](C3c4cccc5cccc(c45)C3NS(=O)(=O)c3ccccc3)CC2)cc1,OXKSCZRCMSYMHX,JCP2022_066769,CHEMBL1362504,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cnc2ccccn2c1=O)c1ccc(Cl)cc1,OXPDWUIMEQNLBE,JCP2022_066798,CHEMBL1547711,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(Cl)c1)[NH+]1CCC([NH+]2CCCCC2)CC1,OXSJZCABCYZGKM,JCP2022_066821,CHEMBL1459503,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cc(C(F)(F)F)nc(SCCC(=O)NCc3ccccc3)n2)cc1,OXULUCWOIDAUII,JCP2022_066839,CHEMBL1421575,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(NC(=O)CSc2nnnn2C)c(=O)n(-c2ccccc2)n1C,OYTORPOSKUOXQJ,JCP2022_066995,CHEMBL1377377,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)CCS(=O)(=O)c2ccc(Br)cc2)cc1,OZJLKNIDDOWSSZ,JCP2022_067107,CHEMBL1397291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,OZLPUNFFCJDMJD,JCP2022_067134,CHEMBL360055,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)[O-],OZWKMVRBQXNZKK,JCP2022_067216,CHEMBL469,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0
COc1ccc(C(=O)[NH+](Cc2nc(-c3ccc(C)cc3)no2)C2CCCCC2)cc1OC,OZXGWVJEOJGCGS,JCP2022_067227,CHEMBL1543893,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1csc2nc(CCNS(=O)(=O)c3ccc4c(c3)OCCO4)cn12,PALKUGYOJSTYIP,JCP2022_067312,CHEMBL1324414,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Fc1ccc2c(c1)C1C=CCC1C(c1cc3c(cc1Br)OCO3)[NH2+]2,PATGJBRXGOWEMN,JCP2022_067370,CHEMBL1301464,,,,,,,,,,,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccc(NC(=O)CCC2CCCC2)c1,PAUYTWLSCLCCAE,JCP2022_067382,CHEMBL1428398,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
C=CCc1ccccc1OCC(O)C[NH2+]C(C)C,PAZJSJFMUHDSTF,JCP2022_067411,CHEMBL266195,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(=N)[n-]cnc21,FLOVXXNAGVOTHR,JCP2022_067432,CHEMBL406845,,,,,,,,,,,,,,,1.0,1.0,,0.0,0.0,,,,0.0,,,,,,,,,,,1.0,,,,,,,
Nc1ccc(S(=O)(=O)[N-]C(=O)c2ccccc2)cc1,PBCZLFBEBARBBI,JCP2022_067440,CHEMBL1243,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
COC(=O)c1ccccc1NC(=O)c1cc2nc(C3CC3)cc(C(F)(F)F)n2n1,PBENBIKZRNZMNG,JCP2022_067456,CHEMBL1427243,,,,,,,,,,,,,,,1.0,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CCNC(=O)CCCCC[NH+]2C(=O)c3ccccc3C2=O)cc1,PBGOJTQTDDSPFQ,JCP2022_067473,CHEMBL1381224,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C([O-])c1ccccc1C(=O)Nc1ccc(S(=O)(=O)N=c2[n-]ccs2)cc1,HGFBJLWPYUPIED,JCP2022_067513,CHEMBL1524273,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2cc(C(C)C)on2)cc1OC,PCBJFPIUDSDTDR,JCP2022_067615,CHEMBL1509922,,,,,,,,,,,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2coc3cc4oc(=O)cc(C)c4cc23)cc1F,PCCFCGUEHHGMPA,JCP2022_067622,CHEMBL1598666,,,,,,,,,,,,,,,1.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)COC(=O)c1cc(-c2ccco2)nc2ccccc12,PCOMOZFNQLODPV,JCP2022_067708,CHEMBL1300312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Clc1cccc(COc2cncc(N3CC[NH2+]CC3)n2)c1,PCWGGOVOEWHPMG,JCP2022_067751,CHEMBL494947,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
CCOC(=O)c1c(NC(=O)CCc2ccc(CC)o2)sc(C)c1C,PDKNDDNVRANJIM,JCP2022_067865,CHEMBL1300958,,,,,,,,,,,,,,,1.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC[NH+]1CC[NH+](C(=O)C(c2ccccc2)c2ccccc2)CC1)C(=O)Nc1ccccc1,PDLWOTQSDKJXGL,JCP2022_067875,CHEMBL1457564,,,,,,,,,,,,,,,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,PDMUGYOXRHVNMO,JCP2022_067886,CHEMBL2001019,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,PDMUULPVBYQBBK,JCP2022_067887,CHEMBL18701,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
N=c1[n-]ccc(Oc2ccc(NC(=O)c3c[n-]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,LBTWMMFYHNJBQE,JCP2022_067970,CHEMBL2143592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Brc1ccc(-c2csc(N3CCc4ccccc4C3)n2)cc1,PELALPFFXQJWQP,JCP2022_068060,CHEMBL1415482,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Cn1c2c(c(=O)n(C)c1=O)C[NH+](CC[NH+]1CC[NH2+]CC1)CN2,PERKQRIVWKEKQF,JCP2022_068118,CHEMBL1421298,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
[NH3+]CCC[NH2+]CCCC[NH2+]CCC[NH3+],PFNFFQXMRSDOHW,JCP2022_068277,CHEMBL23194,,,,,,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)cc1C(=O)N=c1ccn(Cc2c(F)cccc2Cl)[n-]1,PFSGCKBIPHVBCC,JCP2022_068316,CHEMBL2029697,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
[O-]c1cc([O-])c2c(c1)OC(c1ccc([O-])c([O-])c1)C(O)C2,PFTAWBLQPZVEMU,JCP2022_068333,CHEMBL206452,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,PGGUOGKHUUUWAF,JCP2022_068418,CHEMBL3194728,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1nnc(-c2cccnc2)o1)Oc1ccccc1,PGIWUEIJAVXYGU,JCP2022_068427,CHEMBL1304797,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CCSc1nnc(-c2ccncc2)o1,PGYGBBSAPUEERV,JCP2022_068527,CHEMBL565359,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,PHLBKPHSAVXXEF,JCP2022_068606,CHEMBL621,,,1.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0
NC(=O)N1c2ccccc2CCc2ccccc21,PHNLCHMJDSSPDQ,JCP2022_068625,CHEMBL41543,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CC[NH+]1CCC(n2cc(CNc3cc(Cl)c4[n-]cc(C#N)c(=Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,WMEWHXGTRMXIQT,JCP2022_068630,CHEMBL527026,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
C[NH2+]CCc1c[n-]cn1,YGNKHLUEAHIDCW,JCP2022_068660,CHEMBL268490,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
C[NH2+]CCC=C1c2ccccc2CCc2ccccc21,PHVGLTMQBUFIQQ,JCP2022_068690,CHEMBL445,,,1.0,1.0,0.0,,0.0,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0
Clc1ccccc1C[NH+]1CCc2sccc2C1,PHWBOXQYWZNQIN,JCP2022_068699,CHEMBL833,,,0.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Cc1ccc(C(=O)Nc2ccc(C[NH+]3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,PHXJVRSECIGDHY,JCP2022_068713,CHEMBL1171837,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,
COc1ccc(S(=O)(=O)NC(CC(=O)NC2CCCC2)c2ccco2)cc1,PHXNHLCTMITVIA,JCP2022_068715,CHEMBL1386373,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
